ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC023593.1,lncRNA,1.82,3.0,4.59,3.32,33.34,31.75
AC023595.1,lncRNA,0.0,0.17,1.0,0.0,2.31,4.85
AC023632.2,lncRNA,1.7,3.45,0.62,5.76,7.5,8.88
AC023632.5,lncRNA,7.03,4.95,8.89,15.2,45.78,42.74
AC023644.1,lncRNA,0.47,0.15,0.61,0.61,1.43,1.16
AC023669.1,lncRNA,0.5,0.0,0.2,0.12,4.52,0.31
AC023669.2,lncRNA,0.0,0.0,0.1,0.0,0.17,0.17
AC023762.1,lncRNA,0.0,0.0,0.0,0.0,0.08,0.2
AC023781.1,lncRNA,0.7,1.52,1.51,3.07,3.02,4.72
AC023787.1,lncRNA,0.0,0.0,0.12,1.48,1.32,2.02
AC023787.2,lncRNA,0.27,0.31,2.33,0.56,2.63,5.19
AC023787.3,lncRNA,0.65,2.68,2.6,2.3,19.6,19.67
AC023790.2,lncRNA,0.68,0.12,3.79,2.0,3.47,2.43
AC023794.1,lncRNA,0.12,1.0,2.14,1.14,2.58,6.5
AC023794.2,lncRNA,23.92,23.54,2.61,3.59,12.38,15.69
AC023794.4,lncRNA,0.21,0.0,0.0,0.07,1.55,2.81
AC023794.5,lncRNA,0.04,1.56,0.0,1.58,6.78,3.22
AC023796.1,lncRNA,1.06,1.87,1.0,3.49,5.25,11.24
AC023796.2,lncRNA,0.0,0.0,0.0,1.0,0.0,0.14
AC023813.1,lncRNA,4.5,1.34,4.36,3.54,84.65,129.02
AC023813.3,lncRNA,0.21,0.71,0.08,0.25,9.19,8.6
AC023813.4,lncRNA,0.0,0.0,0.0,0.0,2.0,0.93
AC023824.1,lncRNA,0.84,1.16,1.0,1.83,23.87,36.86
AC023824.3,lncRNA,2.81,0.14,0.71,0.5,2.23,3.36
AC023824.4,lncRNA,0.0,2.12,3.13,1.35,17.99,28.17
AC023824.5,lncRNA,5.11,8.09,3.51,7.64,7.56,9.63
AC023825.2,lncRNA,0.0,0.63,0.11,2.0,2.53,1.37
AC023830.1,lncRNA,7.67,27.13,16.18,12.04,46.64,76.5
AC023830.2,lncRNA,1.61,3.12,0.0,4.06,2.58,7.86
AC023830.3,lncRNA,1.0,0.92,1.12,0.2,5.5,2.61
AC023855.1,lncRNA,0.0,0.0,1.0,0.0,0.25,0.77
AC023866.1,lncRNA,0.0,0.0,2.17,0.0,0.55,2.46
AC023866.2,lncRNA,0.0,1.5,0.0,0.0,0.16,1.14
AC023905.1,lncRNA,0.0,0.26,0.0,2.0,0.8,4.42
AC023906.2,lncRNA,0.0,0.0,0.0,0.0,2.33,3.13
AC023906.3,lncRNA,0.17,2.13,0.0,3.13,0.06,0.49
AC023906.4,lncRNA,0.67,0.57,0.2,2.04,3.21,2.03
AC023906.5,lncRNA,0.25,3.46,1.33,1.07,1.99,2.83
AC023908.1,lncRNA,0.0,0.0,0.0,0.5,0.44,0.05
AC023908.2,lncRNA,0.0,0.0,0.0,0.5,1.02,0.36
AC023908.3,lncRNA,3.75,4.88,8.41,14.67,21.55,16.25
AC023946.1,lncRNA,2.17,0.4,0.99,0.38,1.09,3.51
AC023983.1,lncRNA,1.18,0.32,0.0,0.33,0.3,1.25
AC023983.2,lncRNA,0.07,0.2,0.0,0.0,2.12,1.87
AC024022.1,lncRNA,5.69,1.19,1.42,3.13,5.29,9.26
AC024028.1,lncRNA,4.08,5.96,5.25,6.96,41.22,14.71
AC024060.2,lncRNA,0.33,0.0,0.12,0.0,1.17,0.34
AC024075.1,lncRNA,0.0,2.0,0.0,1.65,1.0,2.35
AC024075.2,lncRNA,1.52,3.29,0.94,12.74,19.2,10.77
AC024075.3,lncRNA,0.0,0.0,0.04,0.1,0.36,0.66
AC024084.1,lncRNA,0.0,0.0,0.25,0.4,5.93,3.28
AC024132.1,lncRNA,0.58,0.99,1.5,1.12,10.29,4.24
AC024132.2,lncRNA,0.33,0.67,0.0,0.0,0.0,0.0
AC024132.3,lncRNA,0.2,0.0,0.0,0.5,0.84,0.4
AC024145.1,lncRNA,0.0,0.0,0.08,0.5,4.04,4.62
AC024224.2,lncRNA,0.6,0.0,0.67,0.84,2.3,0.91
AC024230.1,lncRNA,0.43,2.18,1.4,2.71,9.94,7.62
AC024236.1,lncRNA,1.26,4.48,2.6,2.42,12.1,8.85
AC024243.1,lncRNA,1.87,1.4,0.73,0.23,5.77,5.28
AC024257.1,lncRNA,1.59,0.2,1.67,1.33,21.11,17.78
AC024257.3,lncRNA,7.34,8.06,1.62,15.4,19.58,13.49
AC024257.4,lncRNA,0.0,0.31,0.17,0.0,1.06,0.0
AC024257.5,lncRNA,0.0,0.0,0.92,0.0,0.46,0.12
AC024267.1,lncRNA,1354.61,774.45,1311.73,661.73,1624.29,2027.61
AC024267.3,lncRNA,0.33,0.13,0.36,0.09,1.39,0.74
AC024267.4,lncRNA,0.0,0.0,0.0,0.0,1.67,0.33
AC024267.5,lncRNA,0.0,0.67,0.0,0.0,0.62,1.07
AC024267.6,lncRNA,0.27,0.69,1.07,0.58,4.07,3.8
AC024270.1,lncRNA,0.0,3.14,0.0,4.33,3.05,8.24
AC024270.2,lncRNA,0.38,0.0,0.0,0.12,1.03,0.74
AC024270.3,lncRNA,0.88,0.59,0.0,0.0,2.0,0.92
AC024270.4,lncRNA,4.22,8.48,2.5,11.0,30.91,34.29
AC024337.1,lncRNA,0.64,1.72,2.01,0.28,3.49,2.91
AC024337.2,lncRNA,0.56,0.57,1.78,5.31,11.43,16.13
AC024361.1,lncRNA,0.0,0.08,0.0,0.31,0.52,0.0
AC024361.2,lncRNA,6.96,6.77,27.34,16.93,7.87,7.64
AC024361.3,lncRNA,1.0,0.33,0.25,0.0,0.33,0.8
AC024382.1,lncRNA,0.0,0.1,0.1,2.5,2.38,2.05
AC024451.4,lncRNA,0.33,0.0,0.36,0.25,1.61,0.25
AC024475.1,lncRNA,0.0,5.2,0.0,0.0,0.9,1.0
AC024475.2,lncRNA,0.79,1.5,2.39,11.5,42.27,33.06
AC024559.1,lncRNA,0.25,0.0,2.5,2.0,3.98,3.25
AC024559.2,lncRNA,0.17,0.81,0.7,1.08,4.21,3.99
AC024560.1,lncRNA,0.4,0.46,0.57,0.0,3.59,3.35
AC024560.3,lncRNA,0.0,0.0,0.05,0.0,0.79,0.37
AC024560.4,lncRNA,1.16,2.54,0.17,4.13,2.09,1.86
AC024560.5,lncRNA,4.21,4.48,2.65,4.21,13.27,7.33
AC024563.1,lncRNA,0.0,1.25,0.25,0.0,1.72,1.29
AC024575.1,lncRNA,2.25,3.43,0.14,1.06,3.21,4.41
AC024579.1,lncRNA,0.0,0.0,0.0,0.0,0.66,0.08
AC024581.1,lncRNA,0.0,0.0,0.02,0.0,0.0,0.19
AC024587.2,lncRNA,2.33,1.54,2.17,2.79,3.69,7.86
AC024588.1,lncRNA,1.25,4.05,1.17,1.25,9.07,5.45
AC024592.1,lncRNA,0.0,0.0,0.0,0.75,0.77,1.51
AC024592.2,lncRNA,0.0,0.07,1.0,2.5,1.18,0.62
AC024597.1,lncRNA,0.89,3.6,1.28,0.56,5.25,7.71
AC024603.1,lncRNA,0.05,0.21,0.14,0.12,1.55,0.33
AC024610.1,lncRNA,0.55,0.57,2.03,0.65,2.24,1.37
AC024610.2,lncRNA,3.62,12.16,4.29,7.59,18.6,12.79
AC024614.1,lncRNA,0.0,0.0,0.0,0.0,0.55,0.1
AC024614.2,lncRNA,0.79,2.12,3.97,2.81,1.12,3.9
AC024614.4,lncRNA,0.69,2.22,0.77,0.15,3.85,4.55
AC024619.1,lncRNA,1.0,0.0,0.33,0.0,1.09,0.67
AC024619.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC024619.3,lncRNA,0.0,0.0,0.0,0.4,0.0,0.22
AC024651.1,lncRNA,0.08,1.71,0.48,8.2,2.52,7.79
AC024651.2,lncRNA,2.78,5.52,2.69,2.25,25.06,30.93
AC024651.3,lncRNA,8.74,8.95,6.53,4.33,14.58,11.86
AC024681.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC024730.1,lncRNA,0.1,0.0,0.3,2.24,3.09,2.0
AC024884.2,lncRNA,1.5,0.34,1.54,0.61,1.77,1.2
AC024896.1,lncRNA,0.31,2.95,1.37,8.82,4.34,4.58
AC024901.1,lncRNA,1.8,3.94,3.26,3.39,10.57,8.68
AC024909.1,lncRNA,2.57,7.32,6.34,7.48,16.57,15.06
AC024933.1,lncRNA,0.0,2.5,0.5,0.0,0.2,0.12
AC024933.2,lncRNA,2.0,0.5,0.0,0.17,0.94,1.35
AC024937.3,lncRNA,0.25,0.62,1.13,0.0,1.69,1.65
AC024940.5,lncRNA,0.0,0.0,0.05,0.0,0.04,0.0
AC024941.1,lncRNA,0.0,0.0,0.2,0.0,0.0,0.17
AC024941.2,lncRNA,2.0,0.18,0.0,1.0,0.41,0.91
AC024958.1,lncRNA,1.12,0.27,0.7,1.0,11.19,7.51
AC024996.1,lncRNA,0.25,0.33,0.33,0.0,1.81,0.29
AC025030.2,lncRNA,0.31,0.07,0.38,0.7,1.0,0.0
AC025031.1,lncRNA,0.1,0.0,0.0,0.0,0.28,0.49
AC025031.2,lncRNA,0.45,1.5,1.44,0.37,9.04,1.99
AC025031.3,lncRNA,0.0,1.17,0.0,4.25,1.11,1.5
AC025031.4,lncRNA,0.0,2.77,0.34,1.33,5.14,3.08
AC025034.1,lncRNA,1.46,3.69,0.83,1.58,8.8,10.21
AC025038.1,lncRNA,0.0,0.0,0.0,0.0,0.0,0.83
AC025040.1,lncRNA,0.0,2.12,0.5,1.16,2.06,6.34
AC025043.1,lncRNA,0.25,0.17,0.25,0.0,2.37,1.94
AC025048.1,lncRNA,0.06,0.38,0.0,0.15,5.27,2.19
AC025048.2,lncRNA,0.97,6.01,1.34,5.16,26.38,22.4
AC025048.4,lncRNA,2.33,0.17,0.0,3.5,2.02,0.98
AC025048.7,lncRNA,0.31,3.81,0.47,2.12,7.56,12.04
AC025062.3,lncRNA,0.62,0.0,0.07,0.17,1.34,1.24
AC025154.1,lncRNA,0.0,0.03,0.87,0.38,1.99,0.81
AC025154.2,lncRNA,0.14,0.83,0.81,0.5,15.74,14.51
AC025160.1,lncRNA,1.27,1.0,1.09,3.4,20.21,15.21
AC025162.1,lncRNA,1.0,0.33,1.38,4.0,2.87,3.87
AC025162.2,lncRNA,0.0,0.2,1.0,8.0,2.1,1.51
AC025164.1,lncRNA,8.32,8.11,10.91,9.08,89.5,67.77
AC025164.2,lncRNA,2.1,0.1,1.07,3.0,1.14,1.78
AC025165.1,lncRNA,0.36,2.3,1.92,1.2,6.39,5.24
AC025165.2,lncRNA,0.5,2.58,2.38,2.55,1.32,2.46
AC025165.4,lncRNA,3.06,1.14,1.0,2.0,0.4,1.81
AC025165.5,lncRNA,0.0,1.2,0.0,0.0,0.45,0.33
AC025166.1,lncRNA,0.0,0.0,0.0,1.0,0.0,0.06
AC025171.1,lncRNA,20.65,6.35,62.8,10.26,58.72,68.24
AC025171.2,lncRNA,13.06,13.82,55.68,14.33,48.74,38.75
AC025171.3,lncRNA,14.81,7.69,5.29,8.01,19.04,19.86
AC025171.4,lncRNA,1.98,0.57,0.71,2.17,13.42,8.26
AC025171.5,lncRNA,0.87,0.55,1.67,0.32,8.62,4.72
AC025174.1,lncRNA,1.0,1.0,0.92,0.0,0.81,0.64
AC025175.1,lncRNA,0.64,0.0,0.0,0.0,0.0,0.31
AC025175.2,lncRNA,4.77,13.88,3.96,7.39,8.28,14.01
AC025176.1,lncRNA,0.0,2.33,0.67,1.0,18.75,13.2
AC025178.1,lncRNA,0.34,2.16,0.57,0.96,10.51,14.07
AC025180.1,lncRNA,0.0,1.55,1.07,1.39,1.2,4.67
AC025181.2,lncRNA,1.5,1.42,1.12,0.23,3.03,6.77
AC025183.1,lncRNA,5.18,9.02,18.23,3.3,59.03,38.77
AC025187.1,lncRNA,0.0,0.0,0.41,0.0,0.55,1.19
AC025188.1,lncRNA,0.46,2.44,0.67,0.67,4.14,5.81
AC025211.1,lncRNA,0.5,0.0,0.17,0.0,1.5,1.06
AC025244.1,lncRNA,0.0,0.0,0.0,0.0,0.7,0.0
AC025244.2,lncRNA,1.5,3.0,4.17,5.33,16.5,21.09
AC025252.1,lncRNA,0.97,0.2,0.51,0.17,0.2,0.88
AC025253.1,lncRNA,0.0,0.0,0.0,2.0,1.0,0.45
AC025253.2,lncRNA,2.0,0.06,0.0,0.0,0.45,0.12
AC025254.1,lncRNA,0.25,1.0,0.0,0.0,0.56,0.1
AC025257.1,lncRNA,0.75,3.14,0.45,0.36,2.6,0.68
AC025259.1,lncRNA,1.05,0.08,1.73,0.79,4.44,5.19
AC025262.3,lncRNA,0.38,2.23,5.47,15.44,10.66,18.34
AC025263.1,lncRNA,0.14,5.75,1.03,15.33,10.31,6.78
AC025265.1,lncRNA,2.33,0.42,0.08,0.17,2.15,1.48
AC025265.2,lncRNA,0.0,0.0,0.0,0.0,0.65,2.25
AC025265.3,lncRNA,0.38,0.75,0.42,0.0,7.07,5.13
AC025271.2,lncRNA,0.0,0.0,1.08,0.0,2.3,0.85
AC025271.3,lncRNA,0.0,0.0,0.0,0.0,0.08,0.0
AC025271.4,lncRNA,0.42,1.02,0.57,0.12,7.7,4.5
AC025272.1,lncRNA,0.0,0.0,1.0,0.5,1.5,2.33
AC025277.1,lncRNA,0.33,1.08,1.58,0.0,2.84,2.03
AC025278.1,lncRNA,0.0,0.0,2.05,0.83,2.46,1.72
AC025279.1,lncRNA,3.02,2.06,1.92,3.68,6.94,6.72
AC025280.1,lncRNA,1.08,0.0,1.0,0.34,0.12,0.83
AC025280.2,lncRNA,8.09,7.14,6.48,6.05,42.38,48.36
AC025280.3,lncRNA,0.07,1.12,2.12,0.0,6.82,2.79
AC025284.1,lncRNA,1.89,1.06,0.26,1.26,12.1,16.18
AC025287.1,lncRNA,0.15,0.22,0.61,0.25,3.62,2.78
AC025287.2,lncRNA,0.0,0.0,0.33,0.08,8.5,5.2
AC025287.3,lncRNA,0.07,0.0,0.33,0.0,1.26,0.87
AC025300.1,lncRNA,0.0,0.0,0.0,0.0,0.0,0.09
AC025366.1,lncRNA,0.0,0.0,0.25,0.0,0.29,0.2
AC025370.1,lncRNA,0.0,0.0,0.02,0.0,0.03,0.17
AC025370.2,lncRNA,0.05,0.0,0.25,2.28,1.24,2.27
AC025419.1,lncRNA,1.33,3.29,3.1,3.46,6.01,8.47
AC025423.1,lncRNA,0.25,0.0,0.09,0.0,0.0,0.29
AC025423.4,lncRNA,0.19,2.06,0.28,0.04,3.92,5.93
AC025428.1,lncRNA,0.18,2.58,1.75,1.79,11.13,13.8
AC025430.1,lncRNA,0.38,2.14,0.75,7.79,0.1,3.05
AC025431.1,lncRNA,2.41,1.96,3.23,0.1,20.31,15.63
AC025434.1,lncRNA,0.12,0.0,0.0,0.0,0.14,0.1
AC025437.1,lncRNA,0.0,0.0,0.0,0.0,1.98,1.65
AC025437.2,lncRNA,0.0,0.0,0.0,0.0,0.18,0.2
AC025437.3,lncRNA,0.0,0.07,0.37,0.67,2.65,4.29
AC025437.4,lncRNA,0.21,1.94,1.8,0.84,12.14,20.23
AC025437.5,lncRNA,3.33,2.0,1.0,0.33,2.58,9.0
AC025442.1,lncRNA,0.81,0.17,0.78,0.19,4.48,6.17
AC025442.2,lncRNA,0.39,0.14,0.25,0.0,3.72,2.35
AC025449.2,lncRNA,0.53,8.12,3.37,11.9,3.98,11.0
AC025465.1,lncRNA,0.14,0.0,0.2,0.25,0.78,0.24
AC025465.2,lncRNA,10.87,27.2,12.4,11.91,140.77,248.32
AC025465.4,lncRNA,2.17,12.87,4.08,4.54,3.32,7.32
AC025470.2,lncRNA,0.0,0.11,0.67,1.83,4.97,7.02
AC025475.1,lncRNA,0.25,0.75,0.0,0.0,0.56,0.09
AC025475.2,lncRNA,0.18,0.0,0.33,2.56,1.02,0.87
AC025508.1,lncRNA,0.62,11.81,5.42,3.69,6.99,13.67
AC025521.1,lncRNA,0.0,0.0,0.0,0.5,0.0,0.0
AC025524.1,lncRNA,0.0,0.5,0.0,0.0,0.07,0.13
AC025539.1,lncRNA,2.7,0.93,7.09,1.11,18.53,23.95
AC025566.1,lncRNA,0.05,0.14,0.33,0.64,6.9,2.44
AC025569.1,lncRNA,0.88,0.39,0.88,5.9,7.31,7.91
AC025572.1,lncRNA,0.27,0.36,0.0,0.5,1.13,0.35
AC025575.1,lncRNA,0.0,0.0,0.4,0.0,0.0,4.6
AC025575.2,lncRNA,0.0,1.0,0.2,0.5,0.3,0.06
AC025576.1,lncRNA,0.18,0.4,0.0,0.25,0.52,0.54
AC025576.2,lncRNA,0.0,0.0,0.67,0.1,1.17,1.03
AC025576.3,lncRNA,2.71,1.21,0.5,0.12,1.17,0.44
AC025580.1,lncRNA,0.14,1.3,0.61,0.0,2.73,1.74
AC025580.2,lncRNA,4.9,2.01,2.64,3.39,2.65,3.73
AC025580.3,lncRNA,1.34,3.33,4.15,3.87,39.29,51.25
AC025614.2,lncRNA,2.28,7.0,0.33,4.54,5.05,11.92
AC025627.1,lncRNA,0.0,0.5,0.06,0.29,2.48,3.36
AC025674.2,lncRNA,1.0,0.61,0.74,0.45,2.59,2.99
AC025682.1,lncRNA,0.99,3.14,0.99,0.62,0.78,0.63
AC025741.1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
AC025752.1,lncRNA,0.0,0.21,1.4,0.0,1.71,0.09
AC025754.1,lncRNA,2.29,0.54,1.74,1.44,9.44,7.67
AC025754.2,lncRNA,0.0,0.17,0.05,0.25,1.06,1.17
AC025756.1,lncRNA,2.0,0.09,2.08,0.07,11.51,10.32
AC025766.1,lncRNA,0.0,0.2,1.0,0.0,0.0,0.68
AC025773.1,lncRNA,0.0,0.0,0.12,0.12,0.17,0.39
AC025774.1,lncRNA,1.83,13.68,2.08,3.42,7.14,5.76
AC025809.1,lncRNA,0.32,0.0,0.5,0.0,0.38,1.0
AC025810.1,lncRNA,0.0,0.27,0.21,2.0,0.84,0.11
AC025811.1,lncRNA,0.0,0.07,0.0,0.0,0.81,0.53
AC025822.1,lncRNA,1.32,2.97,4.25,1.37,18.17,10.25
AC025822.2,lncRNA,3.0,10.62,4.18,12.75,14.39,25.13
AC025839.1,lncRNA,4.77,13.86,11.03,8.72,41.31,39.47
AC025871.1,lncRNA,0.0,0.17,0.0,0.18,2.11,0.68
AC025871.2,lncRNA,0.25,0.06,0.0,0.0,0.0,1.25
AC025871.3,lncRNA,0.25,2.34,1.27,1.5,0.44,0.43
AC025887.1,lncRNA,0.0,0.0,0.0,0.0,0.25,0.0
AC025887.2,lncRNA,2.92,2.56,5.62,13.46,4.27,7.78
AC025917.1,lncRNA,0.0,0.25,0.22,0.0,0.88,1.45
AC025918.1,lncRNA,5.23,0.27,0.0,0.5,0.0,0.56
AC025946.1,lncRNA,0.0,0.0,0.0,2.0,2.2,0.5
AC025947.1,lncRNA,0.0,0.0,0.0,0.0,0.0,0.07
AC026100.1,lncRNA,0.0,1.09,0.0,0.0,1.48,4.32
AC026108.1,lncRNA,2.81,0.57,0.0,0.2,0.83,0.0
AC026108.2,lncRNA,0.0,0.5,0.2,0.25,0.0,0.0
AC026116.1,lncRNA,3.0,0.0,0.33,0.0,0.39,0.0
AC026120.3,lncRNA,0.58,0.61,1.03,2.03,15.03,6.67
AC026124.1,lncRNA,5.61,1.92,0.52,1.16,3.76,12.06
AC026124.2,lncRNA,0.74,0.29,0.0,3.0,0.6,0.0
AC026150.1,lncRNA,1.49,0.53,1.99,0.65,1.64,1.7
AC026150.3,lncRNA,0.0,0.0,0.0,0.0,0.1,0.45
AC026167.1,lncRNA,0.0,0.0,0.0,0.0,0.08,0.53
AC026191.1,lncRNA,0.52,1.44,1.38,2.83,5.95,5.81
AC026202.1,lncRNA,0.25,0.25,0.25,2.08,0.3,1.68
AC026202.2,lncRNA,0.2,0.41,1.17,0.0,2.1,1.56
AC026202.3,lncRNA,0.88,2.48,5.87,0.77,8.61,7.0
AC026254.2,lncRNA,0.0,1.12,0.18,0.56,1.56,3.48
AC026271.4,lncRNA,1.53,1.08,1.66,4.07,9.93,6.06
AC026304.1,lncRNA,0.05,0.44,0.61,0.28,2.75,2.62
AC026310.1,lncRNA,0.12,0.3,0.0,7.5,0.63,3.16
AC026316.2,lncRNA,0.0,0.0,0.0,0.0,0.0,0.05
AC026316.3,lncRNA,0.73,2.57,3.75,3.38,14.35,13.16
AC026316.5,lncRNA,1.35,0.0,0.08,0.55,1.28,0.24
AC026320.1,lncRNA,0.0,0.0,0.0,0.0,0.53,1.11
AC026320.3,lncRNA,2.9,2.62,3.19,1.0,5.82,5.92
AC026329.1,lncRNA,1.15,3.84,5.58,7.37,17.79,17.96
AC026333.3,lncRNA,0.41,1.55,1.22,4.06,3.16,2.03
AC026333.4,lncRNA,0.0,0.0,0.0,0.0,0.39,1.0
AC026336.2,lncRNA,0.11,0.5,0.5,0.7,1.17,0.45
AC026336.3,lncRNA,1.23,1.9,1.91,6.03,6.64,8.26
AC026341.1,lncRNA,5.29,10.67,0.96,2.97,8.01,6.98
AC026341.2,lncRNA,0.24,1.45,2.77,0.36,9.17,9.5
AC026341.3,lncRNA,0.62,6.98,1.22,1.95,6.38,5.17
AC026347.1,lncRNA,0.0,0.17,0.0,0.0,0.25,0.13
AC026353.1,lncRNA,0.0,0.0,0.5,0.12,3.18,1.88
AC026355.2,lncRNA,0.0,1.17,0.0,0.14,0.41,0.18
AC026355.3,lncRNA,0.5,0.0,0.75,0.22,1.0,1.64
AC026356.1,lncRNA,0.0,0.0,0.0,0.0,1.64,0.62
AC026356.2,lncRNA,5.17,9.12,1.2,7.3,3.17,2.52
AC026358.1,lncRNA,1.0,1.24,0.51,2.33,8.65,6.07
AC026362.1,lncRNA,6.4,7.36,9.81,6.1,38.05,34.92
AC026367.1,lncRNA,0.33,1.39,0.64,0.28,2.09,3.17
AC026367.2,lncRNA,0.0,0.0,0.2,0.0,0.4,0.05
AC026367.3,lncRNA,0.09,0.0,0.14,0.0,1.89,0.12
AC026368.1,lncRNA,6.97,14.6,11.38,3.29,14.0,14.28
AC026369.1,lncRNA,5.04,2.22,6.25,19.36,45.32,48.98
AC026369.2,lncRNA,1.32,1.47,5.13,0.44,5.1,8.24
AC026369.3,lncRNA,0.0,0.0,0.06,0.0,2.23,6.69
AC026391.1,lncRNA,0.68,2.55,2.0,8.8,16.91,10.32
AC026401.1,lncRNA,0.25,2.5,0.0,1.2,1.76,0.7
AC026401.2,lncRNA,0.0,9.83,2.62,4.14,1.12,0.14
AC026401.3,lncRNA,0.62,5.0,0.11,0.57,0.89,5.87
AC026402.2,lncRNA,0.92,0.25,0.71,0.0,4.72,4.7
AC026408.1,lncRNA,2.0,2.0,0.0,0.05,1.19,1.31
AC026412.3,lncRNA,1.56,2.3,6.25,5.57,9.01,7.87
AC026412.4,lncRNA,3.1,2.45,2.28,3.71,16.32,13.47
AC026414.1,lncRNA,0.0,1.0,0.0,0.0,0.67,0.07
AC026415.1,lncRNA,5.06,1.03,2.16,0.47,2.81,2.66
AC026427.1,lncRNA,0.56,0.1,0.38,0.5,2.73,5.09
AC026433.1,lncRNA,0.0,0.07,0.0,0.0,1.82,2.94
AC026458.2,lncRNA,0.11,0.5,0.19,0.1,0.54,0.74
AC026461.1,lncRNA,0.0,0.0,0.0,0.05,0.21,1.39
AC026461.2,lncRNA,0.0,0.0,3.0,0.5,0.0,0.0
AC026461.3,lncRNA,0.0,0.17,0.59,0.0,0.36,0.5
AC026462.2,lncRNA,0.0,0.0,0.4,0.0,0.0,0.12
AC026462.3,lncRNA,3.17,4.83,2.12,4.5,30.14,22.8
AC026462.4,lncRNA,2.15,1.71,1.95,2.8,6.62,6.49
AC026462.5,lncRNA,0.06,1.0,2.35,0.0,11.72,7.87
AC026464.2,lncRNA,0.1,0.17,0.21,0.2,0.5,0.72
AC026469.1,lncRNA,4.26,2.78,3.96,4.03,14.72,16.32
AC026470.2,lncRNA,0.2,0.0,0.0,0.0,1.44,0.07
AC026470.3,lncRNA,0.0,0.0,0.17,0.0,0.4,0.53
AC026471.1,lncRNA,5.17,3.51,5.16,4.26,27.18,17.57
AC026471.2,lncRNA,1.63,0.34,0.33,1.25,3.12,4.68
AC026471.3,lncRNA,0.99,1.73,1.7,0.67,5.55,3.7
AC026471.4,lncRNA,0.0,0.5,0.5,1.0,1.72,0.89
AC026471.5,lncRNA,0.0,0.35,0.0,0.0,0.98,0.87
AC026474.1,lncRNA,0.0,5.21,0.36,4.15,1.0,3.86
AC026495.1,lncRNA,2.19,8.11,2.82,4.46,13.86,11.55
AC026495.2,lncRNA,0.26,0.12,1.05,0.29,4.32,2.49
AC026523.1,lncRNA,0.67,0.0,0.8,0.14,1.32,0.17
AC026523.3,lncRNA,0.0,1.67,0.0,0.0,1.12,2.33
AC026523.4,lncRNA,0.0,1.33,0.0,1.0,0.76,0.6
AC026583.1,lncRNA,0.12,0.06,0.05,0.0,0.8,1.67
AC026585.1,lncRNA,0.0,0.0,0.07,0.0,0.0,0.14
AC026620.1,lncRNA,0.08,0.0,0.0,0.0,0.16,0.24
AC026620.2,lncRNA,1.5,1.15,1.75,1.08,2.24,2.19
AC026624.1,lncRNA,0.12,3.77,0.29,1.0,2.15,3.69
AC026688.2,lncRNA,1.49,1.7,0.97,0.0,9.4,4.89
AC026691.1,lncRNA,1.16,0.98,2.27,3.36,16.77,12.66
AC026704.1,lncRNA,1.5,0.91,1.83,5.0,1.47,3.16
AC026719.1,lncRNA,0.0,0.0,0.0,0.0,0.52,0.09
AC026725.1,lncRNA,1.68,0.16,1.55,2.5,1.74,0.86
AC026726.1,lncRNA,1.7,0.1,2.2,0.87,2.8,3.0
AC026726.2,lncRNA,0.0,0.0,1.08,3.0,2.65,1.52
AC026736.1,lncRNA,0.17,0.0,0.0,0.75,1.18,2.47
AC026740.1,lncRNA,2.05,0.39,0.48,0.43,12.99,7.91
AC026741.1,lncRNA,0.28,0.0,0.39,0.0,3.39,1.16
AC026746.1,lncRNA,8.26,0.83,12.97,12.37,15.5,8.45
AC026748.3,lncRNA,4.31,0.95,4.85,3.42,13.54,14.21
AC026765.2,lncRNA,1.67,2.76,1.09,8.12,0.0,0.54
AC026765.3,lncRNA,5.39,4.78,2.8,5.3,12.1,7.85
AC026765.4,lncRNA,4.36,0.4,2.39,0.33,13.46,12.87
AC026770.1,lncRNA,0.25,0.11,0.96,0.08,1.06,4.47
AC026771.1,lncRNA,0.0,0.29,1.32,1.0,1.94,2.42
AC026774.1,lncRNA,0.6,0.45,4.12,2.0,10.51,7.1
AC026780.1,lncRNA,0.0,0.7,0.12,0.0,2.54,0.98
AC026780.2,lncRNA,0.26,0.6,0.17,0.42,3.56,1.72
AC026782.1,lncRNA,0.12,0.0,0.0,0.0,0.94,1.62
AC026782.2,lncRNA,0.0,0.0,1.0,0.0,0.35,0.45
AC026785.2,lncRNA,0.84,0.71,0.99,1.59,0.95,1.07
AC026785.3,lncRNA,0.0,0.5,1.17,2.29,4.97,5.57
AC026786.2,lncRNA,0.58,0.0,1.24,0.0,0.24,0.67
AC026787.1,lncRNA,0.0,0.0,0.0,0.0,0.0,2.17
AC026790.1,lncRNA,0.0,0.0,0.0,0.0,0.96,0.0
AC026803.1,lncRNA,0.0,0.07,0.31,0.58,1.36,1.62
AC026803.2,lncRNA,1.27,2.58,4.26,1.27,7.7,4.76
AC026803.3,lncRNA,0.11,0.12,0.0,1.27,0.98,0.8
AC026888.1,lncRNA,0.0,0.0,0.0,0.11,1.32,0.96
AC026894.1,lncRNA,4.81,2.25,2.75,3.75,25.67,21.49
