ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
HDAC4-AS1,lncRNA,2,2,4,4,10,14
HDAC9-AS1,lncRNA,0,0,0,0,2,1
HDHD5-AS1,lncRNA,1,0,2,1,7,9
HECW1-IT1,lncRNA,1,5,3,7,6,3
HECW2-AS1,lncRNA,1,0,1,0,2,1
HEIH,lncRNA,5,6,7,4,20,26
HELLPAR,lncRNA,132,180,89,198,363,407
HEXA-AS1,lncRNA,2,2,6,3,11,11
HEXD-IT1,lncRNA,2,7,0,1,0,3
HGC6.3,lncRNA,3,4,6,5,41,54
HHATL-AS1,lncRNA,2,2,3,5,4,2
HHIP-AS1,lncRNA,2,7,6,3,27,42
HHLA3,lncRNA,2,3,2,0,23,37
HID1-AS1,lncRNA,1,4,0,1,2,1
HIF1A-AS1,lncRNA,0,0,4,1,5,2
HIF1A-AS3,lncRNA,0,0,1,0,4,2
HIPK1-AS1,lncRNA,1,7,2,3,10,14
HK2-DT,lncRNA,2,1,3,1,19,17
HLA-DQB1-AS1,lncRNA,0,12,0,0,1,1
HLA-F-AS1,lncRNA,10,6,11,10,19,14
HLCS-IT1,lncRNA,0,0,0,0,3,3
HLTF-AS1,lncRNA,0,0,0,0,3,1
HLX-AS1,lncRNA,2,2,1,1,6,5
HM13-AS1,lncRNA,0,0,0,0,2,3
HM13-IT1,lncRNA,0,1,0,0,0,0
HMBOX1-IT1,lncRNA,2,5,2,1,21,26
HMGA1P4,lncRNA,0,0,0,4,3,0
HMGA2-AS1,lncRNA,6,7,4,8,10,7
HMGN3-AS1,lncRNA,3,0,2,7,11,9
HMMR-AS1,lncRNA,1,0,1,0,0,3
HNF1A-AS1,lncRNA,1,2,2,4,10,19
HNF4A-AS1,lncRNA,0,1,0,2,4,3
HNRNPD-DT,lncRNA,0,1,2,1,11,6
HOMER3-AS1,lncRNA,2,3,2,2,7,6
HORMAD2-AS1,lncRNA,0,1,3,1,8,4
HOTAIR,lncRNA,1,1,2,3,11,12
HOTAIRM1,lncRNA,8,25,70,5,50,45
HOTTIP,lncRNA,8,4,8,5,26,25
HOXA-AS2,lncRNA,12,30,63,14,73,59
HOXA-AS3,lncRNA,11,7,12,12,67,50
HOXA10-AS,lncRNA,5,3,16,6,14,16
HOXA11-AS,lncRNA,17,24,22,30,27,25
HOXB-AS1,lncRNA,2,8,4,5,15,9
HOXB-AS2,lncRNA,1,0,1,0,3,6
HOXB-AS3,lncRNA,6,2,2,4,11,8
HOXB-AS4,lncRNA,0,0,0,2,7,3
HOXC-AS1,lncRNA,0,1,2,2,3,2
HOXC-AS2,lncRNA,5,11,8,12,28,24
HOXC-AS3,lncRNA,163,21,20,20,56,40
HOXC13-AS,lncRNA,3,4,3,1,19,14
HOXD-AS2,lncRNA,8,3,10,3,11,15
HPAT5,lncRNA,0,3,0,1,0,1
HPN-AS1,lncRNA,5,10,6,5,31,28
HPYR1,lncRNA,4,1,1,1,5,6
HRAT17,lncRNA,0,2,1,2,13,12
HRAT92,lncRNA,16,10,22,15,65,45
HS1BP3-IT1,lncRNA,0,0,0,0,4,5
HS6ST2-AS1,lncRNA,0,0,0,0,0,1
HSD11B1-AS1,lncRNA,1,0,0,2,3,3
HSD17B3-AS1,lncRNA,4,14,8,15,2,1
HSD52,lncRNA,5,4,4,3,26,25
HTR2A-AS1,lncRNA,0,0,0,3,0,0
HTR3E-AS1,lncRNA,0,0,0,0,3,2
HTR5A-AS1,lncRNA,4,2,3,2,4,12
HTT-AS,lncRNA,2,4,4,4,10,10
HULC,lncRNA,26,62,37,39,251,226
HUNK-AS1,lncRNA,0,1,0,0,2,2
HYI-AS1,lncRNA,1,1,0,0,1,1
HYMAI,lncRNA,4,2,3,7,16,15
IATPR,lncRNA,0,0,0,1,10,7
IBA57-DT,lncRNA,0,1,1,0,3,1
ID2-AS1,lncRNA,11,10,20,18,43,32
IDH1-AS1,lncRNA,2,2,1,4,8,8
IDH2-DT,lncRNA,2,4,3,1,28,35
IDI2-AS1,lncRNA,3,4,2,1,10,7
IER3-AS1,lncRNA,0,2,1,1,6,5
IFNG-AS1,lncRNA,4,2,3,2,11,8
IFT74-AS1,lncRNA,0,2,0,0,0,2
IGBP1-AS2,lncRNA,0,1,0,0,5,1
IGF2-AS,lncRNA,4,5,18,9,45,55
IGF2BP2-AS1,lncRNA,0,2,5,8,21,21
IGFBP7-AS1,lncRNA,2,0,2,2,8,8
IGFL2-AS1,lncRNA,7,58,90,97,13,19
IGSF11-AS1,lncRNA,3,2,4,3,10,5
IGSF21-AS1,lncRNA,0,0,1,1,9,9
IL10RB-DT,lncRNA,3,2,2,3,3,4
IL12A-AS1,lncRNA,8,5,8,5,36,24
IL1R1-AS1,lncRNA,0,0,1,0,1,2
IL20RB-AS1,lncRNA,0,0,0,0,3,3
IL21-AS1,lncRNA,1,0,2,1,20,13
IL21R-AS1,lncRNA,1,1,3,3,20,13
IL6-AS1,lncRNA,0,1,0,0,3,3
IL6R-AS1,lncRNA,1,3,3,3,9,13
ILF3-DT,lncRNA,5,3,1,6,11,8
ILRUN-AS1,lncRNA,8,6,1,3,23,15
INE1,lncRNA,0,0,0,0,2,1
INE2,lncRNA,0,5,0,0,1,0
INHBA-AS1,lncRNA,2,8,4,6,14,15
INKA2-AS1,lncRNA,5,3,1,5,5,5
INO80-AS1,lncRNA,0,1,0,0,1,2
INSIG1-DT,lncRNA,5,1,4,2,4,8
INSYN1-AS1,lncRNA,0,0,1,2,3,3
INTS6-AS1,lncRNA,5,26,2,20,23,34
INTS6L-AS1,lncRNA,0,0,0,1,3,0
INTS9-AS1,lncRNA,0,5,3,2,4,5
IPO9-AS1,lncRNA,0,0,5,0,13,13
IQCA1-AS1,lncRNA,0,1,0,2,1,1
IQCF5-AS1,lncRNA,0,0,2,4,4,4
IQCH-AS1,lncRNA,6,7,9,8,69,61
IQCJ-SCHIP1-AS1,lncRNA,2,0,1,0,1,2
IRAG1-AS1,lncRNA,1,2,2,2,6,5
IRAIN,lncRNA,9,0,4,2,24,20
IRF1-AS1,lncRNA,9,11,10,8,20,28
IRF2-DT,lncRNA,3,5,4,8,13,14
IRX4-AS1,lncRNA,2,2,4,2,10,6
ISM1-AS1,lncRNA,0,0,0,0,1,1
ITCH-AS1,lncRNA,0,1,0,3,0,0
ITFG1-AS1,lncRNA,0,1,0,0,3,2
ITFG2-AS1,lncRNA,2,1,2,1,9,9
ITGA6-AS1,lncRNA,3,6,2,0,6,4
ITGA9-AS1,lncRNA,13,27,18,26,40,38
ITGB1-DT,lncRNA,2,2,0,2,12,8
ITGB2-AS1,lncRNA,5,6,4,10,16,16
ITGB5-AS1,lncRNA,0,1,0,0,2,2
ITIH4-AS1,lncRNA,0,0,0,0,0,1
ITPK1-AS1,lncRNA,8,23,11,65,96,124
ITPKB-AS1,lncRNA,0,1,0,0,1,1
ITPKB-IT1,lncRNA,1,2,0,0,3,4
ITPR1-DT,lncRNA,1,4,2,4,15,10
ITPRIP-AS1,lncRNA,1,0,3,0,1,2
JADRR,lncRNA,0,1,0,0,1,3
JAKMIP2-AS1,lncRNA,5,6,3,2,8,6
JARID2-AS1,lncRNA,2,2,4,1,5,3
JAZF1-AS1,lncRNA,3,8,5,9,11,11
JMJD1C-AS1,lncRNA,11,11,51,20,31,32
JPX,lncRNA,5,18,4,13,27,27
JRKL-AS1,lncRNA,0,0,0,1,2,3
KANSL1-AS1,lncRNA,0,0,0,0,3,4
KANSL1L-AS1,lncRNA,1,0,3,3,4,2
KAZN-AS1,lncRNA,1,2,6,2,6,8
KBTBD11-OT1,lncRNA,2,0,0,0,4,3
KC6,lncRNA,10,9,4,10,8,13
KC877392.1,lncRNA,0,0,0,0,1,2
KC877982.1,lncRNA,0,0,0,0,1,1
KCCAT198,lncRNA,0,1,0,0,0,0
KCNAB1-AS1,lncRNA,0,0,0,0,5,1
KCNAB1-AS2,lncRNA,0,1,0,0,2,5
KCND3-AS1,lncRNA,0,0,0,0,3,2
KCNH1-IT1,lncRNA,0,1,1,1,2,1
KCNH7-AS1,lncRNA,1,1,0,2,6,4
KCNIP1-AS1,lncRNA,0,3,0,1,9,9
KCNIP1-OT1,lncRNA,0,0,0,0,1,3
KCNIP2-AS1,lncRNA,0,1,1,1,2,2
KCNIP4-IT1,lncRNA,16,28,34,23,28,22
KCNJ2-AS1,lncRNA,0,4,3,6,30,22
KCNJ6-AS1,lncRNA,0,0,2,0,4,1
KCNK15-AS1,lncRNA,0,0,0,1,4,3
KCNK4-TEX40,lncRNA,2,4,7,3,26,23
KCNMA1-AS1,lncRNA,145,26,4,10,47,33
KCNMA1-AS2,lncRNA,0,0,0,0,1,0
KCNMA1-AS3,lncRNA,1,2,0,0,3,1
KCNMB2-AS1,lncRNA,1,4,4,3,5,11
KCNQ1-AS1,lncRNA,0,1,0,2,3,2
KCNQ1DN,lncRNA,0,1,0,1,4,6
KCNQ1OT1,lncRNA,60,84,60,82,503,518
KCNQ2-AS1,lncRNA,0,0,2,1,5,5
KCNQ5-AS1,lncRNA,1,1,2,0,7,8
KCTD21-AS1,lncRNA,2,15,0,5,17,12
KDM2B-DT,lncRNA,8,9,21,5,354,292
KDM4A-AS1,lncRNA,7,11,3,10,23,33
KDM5C-IT1,lncRNA,0,0,0,1,1,2
KDM7A-DT,lncRNA,3,2,4,4,10,8
KF456478.1,lncRNA,1,1,1,3,6,3
KF459542.1,lncRNA,0,1,1,0,3,6
KHDRBS2-OT1,lncRNA,0,0,0,0,4,1
KIAA0087,lncRNA,3,3,7,3,13,6
KIAA1614-AS1,lncRNA,1,0,0,0,5,5
KIAA1671-AS1,lncRNA,1,0,2,0,7,7
KIAA2012-AS1,lncRNA,0,2,1,6,8,2
KIF1C-AS1,lncRNA,0,0,0,1,1,0
KIF25-AS1,lncRNA,4,2,5,5,26,27
KIF26B-AS1,lncRNA,0,2,0,4,5,3
KIF5C-AS1,lncRNA,12,31,12,12,100,104
KIF9-AS1,lncRNA,9,10,5,15,32,30
KIRREL1-IT1,lncRNA,1,0,1,0,2,0
KIRREL3-AS1,lncRNA,0,0,2,1,2,3
KIRREL3-AS2,lncRNA,0,4,0,2,2,1
KIRREL3-AS3,lncRNA,8,13,21,2,45,42
KIZ-AS1,lncRNA,1,4,2,1,17,15
KLF3-AS1,lncRNA,2,4,6,10,33,27
KLF7-IT1,lncRNA,0,1,0,0,0,2
KLHDC7B-DT,lncRNA,4,4,3,1,4,2
KLHL30-AS1,lncRNA,1,1,1,3,10,8
KLHL6-AS1,lncRNA,0,1,0,0,1,1
KLHL7-DT,lncRNA,0,2,1,1,7,6
KLRK1-AS1,lncRNA,2,5,3,6,15,9
KMT2E-AS1,lncRNA,3,3,2,3,11,17
KRBOX1-AS1,lncRNA,1,0,4,4,15,16
KRT7-AS,lncRNA,1,1,6,1,5,5
KRT73-AS1,lncRNA,1,8,3,2,6,9
KRTAP5-AS1,lncRNA,3,4,10,6,15,17
KTN1-AS1,lncRNA,5,10,7,7,34,18
KU-MEL-3,lncRNA,0,0,5,1,4,4
L29074.1,lncRNA,0,0,0,1,1,0
L34079.2,lncRNA,0,0,1,1,5,3
L34079.3,lncRNA,1,0,0,0,2,0
L3MBTL2-AS1,lncRNA,8,11,8,5,7,9
L3MBTL4-AS1,lncRNA,0,2,1,2,0,0
LACTB2-AS1,lncRNA,0,5,5,4,11,11
LAMA4-AS1,lncRNA,4,6,1,1,26,42
LAMA5-AS1,lncRNA,2,3,0,3,10,9
LAMC1-AS1,lncRNA,0,0,0,0,2,1
LAMP5-AS1,lncRNA,1,4,7,2,23,12
LAMTOR5-AS1,lncRNA,7,14,2,14,21,30
LANCL1-AS1,lncRNA,0,0,0,0,1,3
LAPTM4A-DT,lncRNA,0,0,0,0,3,4
LARGE-AS1,lncRNA,2,5,5,8,52,51
LARGE-IT1,lncRNA,0,0,2,1,7,9
LARGE1-AS1,lncRNA,1,0,1,0,4,3
LARS2-AS1,lncRNA,0,1,0,2,1,0
LASTR,lncRNA,4,10,10,14,68,86
LATS2-AS1,lncRNA,0,0,0,1,2,2
LBX1-AS1,lncRNA,24,20,11,6,38,36
LBX2-AS1,lncRNA,3,5,13,3,47,43
LCA10,lncRNA,3,6,6,10,17,23
LCAL1,lncRNA,3,7,1,7,14,4
LCMT1-AS1,lncRNA,2,4,2,2,5,13
LCMT1-AS2,lncRNA,3,6,6,13,32,26
LCT-AS1,lncRNA,9,1,1,1,4,4
LDLRAD4-AS1,lncRNA,3,7,3,2,9,8
LEF1-AS1,lncRNA,8,13,11,20,61,71
LEMD1-AS1,lncRNA,3,2,2,5,13,8
LEMD1-DT,lncRNA,1,3,0,5,6,3
LENG8-AS1,lncRNA,1,4,2,2,15,23
LERFS,lncRNA,4,7,2,3,21,18
LGALS8-AS1,lncRNA,1,4,6,2,13,8
LGALSL-DT,lncRNA,1,3,0,1,2,6
LGR4-AS1,lncRNA,1,0,5,5,2,4
LHFPL3-AS1,lncRNA,6,7,12,9,8,11
LHFPL3-AS2,lncRNA,2,4,0,0,7,12
LHX1-DT,lncRNA,3,11,8,6,21,27
LHX5-AS1,lncRNA,0,1,1,4,5,1
LIF-AS1,lncRNA,3,0,1,0,3,1
LIFR-AS1,lncRNA,6,14,26,13,31,35
LILRB1-AS1,lncRNA,0,0,0,0,1,1
LIMD1-AS1,lncRNA,1279,292,302,418,994,256
LIN28B-AS1,lncRNA,8,11,7,14,57,46
LINC-PINT,lncRNA,6,7,10,12,62,48
LINC-ROR,lncRNA,0,2,7,2,13,7
LINC00028,lncRNA,3,1,6,6,13,17
LINC00029,lncRNA,2,4,7,3,28,23
LINC00051,lncRNA,0,1,0,5,4,1
LINC00052,lncRNA,1,0,0,1,6,6
LINC00092,lncRNA,7,4,16,12,37,35
LINC00102,lncRNA,1,1,0,4,5,1
LINC00106,lncRNA,2,1,4,4,19,19
LINC00111,lncRNA,0,1,1,1,9,2
LINC00112,lncRNA,1,1,1,0,6,4
LINC00113,lncRNA,0,0,0,0,1,0
LINC00114,lncRNA,4,7,1,2,13,11
LINC00115,lncRNA,1,7,2,4,9,8
LINC00158,lncRNA,4,6,11,8,26,23
LINC00159,lncRNA,1,1,3,0,4,5
LINC00160,lncRNA,0,4,0,1,1,1
LINC00163,lncRNA,0,5,2,3,16,13
LINC00165,lncRNA,3,4,1,0,7,2
LINC00167,lncRNA,5,7,13,13,16,20
LINC00173,lncRNA,5,12,4,5,11,15
LINC00174,lncRNA,16,30,24,36,43,42
LINC00184,lncRNA,0,0,0,3,4,3
LINC00189,lncRNA,0,0,0,0,0,1
LINC00200,lncRNA,4,7,5,13,17,18
LINC00205,lncRNA,13,16,24,14,116,101
LINC00207,lncRNA,0,1,5,1,7,6
LINC00208,lncRNA,2,1,3,2,6,7
LINC00210,lncRNA,0,0,2,2,6,3
LINC00211,lncRNA,7,10,0,2,4,6
LINC00216,lncRNA,1,3,0,0,1,1
LINC00221,lncRNA,4,3,3,5,18,9
LINC00222,lncRNA,1,1,1,4,14,15
LINC00226,lncRNA,0,2,2,1,10,3
LINC00229,lncRNA,0,0,1,2,4,6
LINC00235,lncRNA,2,5,6,2,31,23
LINC00237,lncRNA,6,8,10,1,15,14
LINC00239,lncRNA,1,0,0,2,6,2
LINC00240,lncRNA,15,11,10,11,16,19
LINC00242,lncRNA,2,2,5,3,40,62
LINC00243,lncRNA,0,9,3,15,13,13
LINC00244,lncRNA,2,4,2,2,1,7
LINC00251,lncRNA,0,0,0,0,5,1
LINC00254,lncRNA,1,1,2,0,4,4
LINC00261,lncRNA,9,24,21,13,119,125
LINC00265,lncRNA,3,5,4,13,16,24
LINC00266-1,lncRNA,0,1,0,1,0,2
LINC00266-4P,lncRNA,0,0,0,0,0,1
LINC00269,lncRNA,1,2,2,3,7,6
LINC00271,lncRNA,2,10,7,15,50,51
LINC00272,lncRNA,4,0,0,0,5,1
LINC00273,lncRNA,3,6,12,3,23,13
LINC00276,lncRNA,1,0,0,3,4,5
LINC00278,lncRNA,1,5,2,1,21,20
LINC00279,lncRNA,5,8,14,16,52,65
LINC00280,lncRNA,1,2,1,1,5,9
LINC00283,lncRNA,0,0,0,0,1,1
LINC00290,lncRNA,0,0,0,2,2,3
LINC00293,lncRNA,2,10,3,5,17,17
LINC00294,lncRNA,0,0,1,4,11,6
LINC00297,lncRNA,0,1,0,0,1,3
LINC00298,lncRNA,2,7,0,1,4,6
LINC00299,lncRNA,15,30,17,27,71,72
LINC00303,lncRNA,1,4,1,2,8,11
LINC00304,lncRNA,3,3,4,3,16,14
LINC00305,lncRNA,2,0,0,0,5,3
LINC00307,lncRNA,0,0,0,0,1,1
LINC00308,lncRNA,0,1,0,0,2,2
LINC00309,lncRNA,2,1,1,4,8,7
LINC00310,lncRNA,3,1,1,2,6,12
LINC00311,lncRNA,2,1,5,2,17,12
LINC00313,lncRNA,1,2,2,2,12,11
LINC00314,lncRNA,0,3,0,0,1,1
LINC00315,lncRNA,14,3,3,3,10,16
LINC00316,lncRNA,0,1,0,0,4,3
LINC00317,lncRNA,0,0,0,0,4,0
LINC00319,lncRNA,10,5,11,7,54,52
LINC00320,lncRNA,12,9,4,6,53,43
LINC00322,lncRNA,1,0,2,1,4,4
LINC00323,lncRNA,0,1,1,2,6,2
LINC00324,lncRNA,495,197,1959,496,911,692
LINC00326,lncRNA,10,6,5,11,81,54
LINC00327,lncRNA,3,2,8,2,49,29
LINC00330,lncRNA,5,5,5,4,4,7
LINC00331,lncRNA,2,4,2,11,7,11
LINC00332,lncRNA,1,3,1,4,3,3
LINC00333,lncRNA,0,1,0,0,1,1
LINC00334,lncRNA,2,6,5,1,28,23
LINC00336,lncRNA,2,1,1,2,7,5
LINC00337,lncRNA,2,3,1,3,7,4
LINC00339,lncRNA,8,11,3,13,24,21
LINC00342,lncRNA,5,3,1,8,8,23
LINC00343,lncRNA,1,6,3,4,17,14
LINC00345,lncRNA,3,2,2,4,2,1
LINC00347,lncRNA,1,0,1,0,2,4
LINC00348,lncRNA,5,3,8,3,116,148
LINC00349,lncRNA,0,0,1,1,0,1
LINC00350,lncRNA,1,3,2,2,13,8
LINC00351,lncRNA,5,1,1,2,8,6
LINC00352,lncRNA,0,0,0,1,0,0
LINC00353,lncRNA,0,0,1,0,0,0
LINC00354,lncRNA,1,5,5,4,26,15
LINC00355,lncRNA,42,8,38,24,35,44
LINC00358,lncRNA,1,2,2,2,7,10
LINC00362,lncRNA,1,0,0,0,1,0
LINC00363,lncRNA,0,0,0,0,1,2
LINC00364,lncRNA,1,0,1,3,2,1
LINC00365,lncRNA,1,1,1,5,11,9
LINC00366,lncRNA,4,2,4,3,3,1
LINC00368,lncRNA,1,3,2,1,15,16
LINC00370,lncRNA,0,0,3,0,5,3
LINC00373,lncRNA,6,5,2,4,5,5
LINC00374,lncRNA,0,0,0,2,0,2
LINC00375,lncRNA,0,0,0,0,0,1
LINC00376,lncRNA,2,1,0,0,3,5
LINC00377,lncRNA,1,1,0,0,1,2
LINC00378,lncRNA,9,28,13,21,30,139
LINC00379,lncRNA,0,0,2,1,2,4
LINC00381,lncRNA,1,0,0,0,3,5
LINC00382,lncRNA,1,1,0,3,1,4
LINC00383,lncRNA,1,1,1,1,4,8
LINC00384,lncRNA,5,7,11,6,39,32
LINC00385,lncRNA,1,1,2,4,9,7
LINC00388,lncRNA,0,0,0,0,1,2
LINC00390,lncRNA,4,18,5,4,14,16
LINC00391,lncRNA,1,5,3,5,23,30
LINC00392,lncRNA,0,0,0,0,1,0
LINC00393,lncRNA,2,3,5,5,14,19
LINC00395,lncRNA,0,0,0,0,0,1
LINC00396,lncRNA,0,1,0,0,1,0
LINC00397,lncRNA,1,2,0,1,0,1
LINC00398,lncRNA,1,4,1,2,39,14
LINC00399,lncRNA,0,0,0,0,8,9
LINC00400,lncRNA,0,0,1,0,0,0
LINC00402,lncRNA,2,2,3,0,13,11
LINC00404,lncRNA,8,4,3,1,68,47
LINC00407,lncRNA,0,0,1,0,1,1
LINC00408,lncRNA,0,1,0,0,2,2
LINC00410,lncRNA,3,3,2,6,7,9
LINC00411,lncRNA,0,1,1,0,2,3
LINC00412,lncRNA,0,1,0,2,0,2
LINC00415,lncRNA,0,0,2,0,1,0
LINC00421,lncRNA,1,1,1,0,9,5
LINC00423,lncRNA,0,0,1,0,2,1
LINC00424,lncRNA,1,1,1,1,4,4
LINC00426,lncRNA,5,3,3,15,116,27
LINC00428,lncRNA,0,6,0,0,1,0
LINC00430,lncRNA,0,0,0,0,1,2
LINC00433,lncRNA,4,2,6,4,118,83
LINC00434,lncRNA,0,0,0,0,1,1
LINC00437,lncRNA,0,0,0,2,2,1
LINC00440,lncRNA,0,1,5,6,1,7
LINC00442,lncRNA,19,11,73,19,209,207
LINC00443,lncRNA,0,1,1,0,4,3
LINC00445,lncRNA,3,1,1,1,14,10
LINC00446,lncRNA,0,0,0,0,1,3
LINC00448,lncRNA,12,7,0,2,2,2
LINC00449,lncRNA,0,3,0,1,1,2
LINC00452,lncRNA,1,2,0,2,12,9
LINC00454,lncRNA,8,13,29,15,19,19
LINC00456,lncRNA,0,1,1,7,5,10
LINC00457,lncRNA,1,0,0,2,7,4
LINC00458,lncRNA,4,2,2,2,5,5
LINC00459,lncRNA,0,0,0,1,4,8
LINC00460,lncRNA,3,7,6,4,24,49
LINC00461,lncRNA,29,38,40,45,268,146
LINC00462,lncRNA,1,0,0,0,4,3
LINC00463,lncRNA,1,4,9,19,5,7
LINC00466,lncRNA,2,3,4,4,20,14
LINC00467,lncRNA,6,11,4,8,24,23
LINC00469,lncRNA,0,0,1,1,10,5
LINC00470,lncRNA,4,7,4,3,26,24
LINC00471,lncRNA,3,5,4,7,20,15
LINC00472,lncRNA,20,30,34,30,194,171
LINC00474,lncRNA,0,1,0,2,4,5
LINC00476,lncRNA,4,5,5,7,25,31
LINC00477,lncRNA,0,4,1,4,8,4
LINC00479,lncRNA,6,4,7,7,26,25
LINC00482,lncRNA,1,4,3,11,29,38
LINC00484,lncRNA,18,5,14,12,31,32
LINC00485,lncRNA,2,11,1,3,13,15
LINC00486,lncRNA,27,56,8,21,23,31
LINC00487,lncRNA,2,1,1,4,6,11
LINC00488,lncRNA,0,0,2,1,4,3
LINC00489,lncRNA,0,0,0,0,1,3
LINC00491,lncRNA,0,0,0,1,23,1
LINC00494,lncRNA,4,6,3,9,22,20
LINC00498,lncRNA,0,0,0,0,1,1
LINC00499,lncRNA,4,10,11,15,45,47
LINC00500,lncRNA,0,2,0,0,0,0
LINC00501,lncRNA,2,1,1,1,7,7
LINC00502,lncRNA,1,1,1,0,2,1
LINC00504,lncRNA,1,7,0,4,3,3
LINC00506,lncRNA,3,6,1,3,9,14
LINC00507,lncRNA,8,3,8,7,33,39
LINC00508,lncRNA,2,0,0,3,1,1
LINC00511,lncRNA,34,59,78,66,382,327
LINC00513,lncRNA,2,10,3,5,36,41
LINC00517,lncRNA,1,1,0,1,9,6
LINC00518,lncRNA,0,1,2,1,5,4
LINC00519,lncRNA,3,0,0,0,6,8
LINC00520,lncRNA,5,4,1,4,12,24
LINC00523,lncRNA,1,1,8,3,28,14
LINC00524,lncRNA,0,0,0,2,7,3
LINC00525,lncRNA,0,0,0,1,4,4
LINC00526,lncRNA,2,1,4,2,12,11
LINC00528,lncRNA,1,2,4,2,10,15
LINC00529,lncRNA,0,0,0,1,3,0
LINC00533,lncRNA,0,0,0,0,1,1
LINC00534,lncRNA,17,25,7,17,49,45
LINC00535,lncRNA,9,8,4,10,21,14
LINC00536,lncRNA,4,6,7,1,11,16
LINC00538,lncRNA,0,0,0,0,1,1
LINC00539,lncRNA,1,4,3,3,22,19
LINC00540,lncRNA,1,1,1,1,12,12
LINC00543,lncRNA,6,6,20,14,76,71
LINC00544,lncRNA,0,1,0,4,2,1
LINC00545,lncRNA,0,0,1,0,3,1
LINC00547,lncRNA,1,0,1,3,2,2
LINC00550,lncRNA,1,4,2,3,4,6
LINC00551,lncRNA,6,3,9,7,28,18
LINC00554,lncRNA,5,3,5,4,22,16
LINC00555,lncRNA,0,0,1,0,1,1
LINC00557,lncRNA,0,0,0,0,0,2
LINC00558,lncRNA,6,3,3,3,15,13
LINC00559,lncRNA,6,12,2,2,26,20
LINC00560,lncRNA,0,0,0,4,2,1
LINC00561,lncRNA,0,0,0,1,1,2
LINC00562,lncRNA,3,13,7,18,29,40
LINC00563,lncRNA,1,0,0,0,0,0
LINC00565,lncRNA,10,6,7,2,29,18
LINC00566,lncRNA,0,3,0,0,0,2
LINC00567,lncRNA,3,2,2,6,11,18
LINC00570,lncRNA,2,0,1,0,5,7
LINC00571,lncRNA,0,9,2,4,10,15
LINC00572,lncRNA,2,6,1,5,2,3
LINC00574,lncRNA,3,2,4,3,25,41
LINC00575,lncRNA,3,0,0,0,2,2
LINC00578,lncRNA,4,6,4,10,15,21
LINC00581,lncRNA,1,0,0,0,9,6
LINC00582,lncRNA,0,0,0,0,4,1
LINC00583,lncRNA,0,0,0,0,0,1
LINC00587,lncRNA,0,1,0,3,2,2
LINC00588,lncRNA,2,1,7,4,23,19
LINC00589,lncRNA,0,0,2,1,5,1
LINC00592,lncRNA,7,1,3,2,7,13
LINC00595,lncRNA,13,18,21,18,68,62
LINC00596,lncRNA,0,1,0,0,1,1
LINC00598,lncRNA,23,37,24,42,163,165
LINC00601,lncRNA,0,0,0,0,0,2
LINC00602,lncRNA,5,4,13,8,30,35
LINC00603,lncRNA,0,0,0,1,1,1
LINC00604,lncRNA,1,1,0,4,2,1
LINC00605,lncRNA,1,0,2,1,14,11
LINC00606,lncRNA,1,1,2,7,9,8
LINC00607,lncRNA,5,8,11,8,42,33
LINC00608,lncRNA,0,10,2,4,8,10
LINC00609,lncRNA,0,0,1,0,2,3
LINC00612,lncRNA,4,2,4,4,15,17
LINC00613,lncRNA,0,0,1,0,1,2
LINC00615,lncRNA,0,1,4,1,4,16
LINC00616,lncRNA,1,4,3,1,21,18
LINC00620,lncRNA,0,0,2,0,4,8
LINC00621,lncRNA,4,3,4,16,11,20
LINC00622,lncRNA,0,1,1,0,3,1
LINC00623,lncRNA,2,5,7,3,25,18
LINC00624,lncRNA,1,1,4,1,8,7
LINC00626,lncRNA,0,0,0,1,1,2
LINC00628,lncRNA,5,2,2,3,16,13
LINC00629,lncRNA,2,1,1,3,11,8
LINC00630,lncRNA,8,16,15,41,192,153
LINC00632,lncRNA,17,38,27,25,96,110
LINC00635,lncRNA,3,3,7,16,23,23
LINC00636,lncRNA,0,4,6,3,10,12
LINC00637,lncRNA,3,2,2,2,8,10
LINC00638,lncRNA,6,3,7,6,33,28
LINC00639,lncRNA,18,20,9,12,100,88
LINC00640,lncRNA,3,1,2,2,10,5
LINC00641,lncRNA,2,3,1,2,15,5
LINC00642,lncRNA,6,5,8,8,18,17
LINC00645,lncRNA,1,1,2,5,8,6
LINC00648,lncRNA,0,1,1,0,5,5
LINC00649,lncRNA,10,32,13,18,53,46
LINC00652,lncRNA,2,1,2,0,7,5
LINC00653,lncRNA,0,0,1,2,4,3
LINC00654,lncRNA,10,9,16,6,108,108
LINC00656,lncRNA,4,0,2,0,7,2
LINC00658,lncRNA,3,3,1,2,6,6
LINC00659,lncRNA,0,3,3,0,7,7
LINC00661,lncRNA,5,5,7,3,20,26
LINC00662,lncRNA,15,35,19,40,124,114
LINC00663,lncRNA,1,1,2,5,17,18
LINC00664,lncRNA,2,9,12,24,79,77
LINC00665,lncRNA,11,38,9,28,58,43
LINC00667,lncRNA,9,8,6,12,51,37
LINC00668,lncRNA,4,4,4,8,18,11
LINC00670,lncRNA,1,5,2,9,9,9
LINC00671,lncRNA,0,7,5,8,7,10
LINC00676,lncRNA,2,0,0,0,2,3
LINC00677,lncRNA,2,0,1,0,3,4
