ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC138028.5,lncRNA,2.0,1.0,0.0,1.5,1.0,1.0
AC138028.6,lncRNA,1.0,0.0,0.0,0.0,5.0,4.5
AC138035.1,lncRNA,0.0,0.0,3.0,0.0,0.0,0.0
AC138089.1,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC138123.1,lncRNA,0.0,1.0,1.0,0.0,1.0,1.0
AC138123.2,lncRNA,4.0,3.0,1.0,2.0,16.0,11.0
AC138150.1,lncRNA,0.0,0.0,1.0,1.0,3.0,4.0
AC138150.2,lncRNA,3.0,0.0,2.5,3.5,15.0,14.0
AC138207.1,lncRNA,0.0,1.0,1.5,0.0,0.0,1.0
AC138207.4,lncRNA,0.0,0.0,0.0,1.0,0.0,1.0
AC138207.9,lncRNA,0.0,1.0,0.0,0.0,1.0,1.0
AC138230.1,lncRNA,0.0,0.0,0.0,0.0,3.0,1.0
AC138304.1,lncRNA,0.0,1.0,0.0,0.0,4.0,2.0
AC138305.1,lncRNA,1.0,0.0,0.0,1.0,5.0,19.0
AC138356.1,lncRNA,1.0,1.5,2.0,3.0,15.0,6.5
AC138356.3,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC138360.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC138393.2,lncRNA,0.0,0.0,1.0,0.0,0.0,1.0
AC138409.3,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC138420.1,lncRNA,0.0,0.0,0.0,1.0,7.0,3.0
AC138430.1,lncRNA,5.5,2.5,7.0,3.0,14.83,15.5
AC138466.1,lncRNA,1.0,0.0,1.0,0.0,2.0,6.0
AC138466.3,lncRNA,0.0,1.0,0.0,0.0,0.0,2.0
AC138470.2,lncRNA,0.0,0.0,1.0,0.0,1.0,2.0
AC138474.1,lncRNA,4.0,1.0,0.0,3.0,40.0,64.0
AC138512.1,lncRNA,0.0,0.0,0.0,0.0,4.0,2.0
AC138625.1,lncRNA,0.0,1.0,0.0,2.0,0.0,1.0
AC138625.2,lncRNA,0.0,0.0,2.0,0.0,1.0,1.0
AC138627.1,lncRNA,0.0,1.0,4.0,2.0,17.0,7.0
AC138646.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC138647.2,lncRNA,0.0,0.0,0.0,2.0,1.0,1.0
AC138649.1,lncRNA,2.0,12.5,5.0,6.0,9.0,9.0
AC138696.2,lncRNA,3.0,1.0,0.0,4.0,8.0,4.0
AC138761.1,lncRNA,0.0,1.0,0.0,7.0,4.0,1.0
AC138781.1,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC138811.1,lncRNA,7.5,25.0,14.0,6.0,14.0,14.0
AC138819.1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
AC138854.1,lncRNA,0.0,0.0,1.0,0.0,3.0,3.0
AC138869.2,lncRNA,0.0,0.0,1.0,0.0,0.0,0.0
AC138869.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC138904.1,lncRNA,4.0,11.0,0.0,9.0,0.5,3.0
AC138904.3,lncRNA,4.0,5.5,3.0,10.0,14.5,14.5
AC138907.1,lncRNA,0.0,1.0,0.0,1.0,2.0,1.0
AC138907.2,lncRNA,0.0,0.0,1.0,0.0,1.0,0.0
AC138907.3,lncRNA,0.0,0.0,1.0,0.0,1.5,0.5
AC138907.7,lncRNA,0.0,0.0,0.0,1.0,1.0,0.5
AC138915.3,lncRNA,0.0,1.0,1.0,2.0,2.0,3.0
AC138932.1,lncRNA,0.0,1.5,2.0,2.0,10.5,3.5
AC138932.4,lncRNA,0.0,0.0,0.0,0.0,2.0,0.5
AC138956.1,lncRNA,0.0,0.0,0.0,0.5,0.0,0.0
AC138956.2,lncRNA,0.0,1.0,0.0,0.0,1.0,2.0
AC138965.1,lncRNA,1.0,1.0,0.0,0.0,2.0,1.0
AC138969.2,lncRNA,1.0,1.0,1.5,2.0,11.5,8.5
AC139019.1,lncRNA,2.0,1.0,4.0,0.0,11.0,3.0
AC139099.1,lncRNA,0.5,0.0,0.0,1.0,2.0,1.5
AC139099.2,lncRNA,0.5,2.0,4.0,2.5,9.5,8.5
AC139100.1,lncRNA,1.5,0.5,3.0,0.0,9.5,5.0
AC139100.2,lncRNA,0.0,0.0,0.0,1.0,0.0,1.0
AC139149.1,lncRNA,1.0,1.0,0.0,0.0,1.0,0.0
AC139426.2,lncRNA,1.0,0.0,0.0,0.0,1.0,0.0
AC139491.1,lncRNA,1.0,0.0,0.0,0.0,3.0,4.0
AC139491.2,lncRNA,3.0,5.5,3.5,2.0,9.5,9.5
AC139491.3,lncRNA,1.0,2.0,0.0,1.0,4.0,8.0
AC139491.4,lncRNA,0.0,0.0,0.0,0.0,0.0,0.33
AC139491.8,lncRNA,0.0,0.0,1.0,0.0,1.0,0.5
AC139493.2,lncRNA,2.5,0.0,1.0,1.5,4.5,2.0
AC139497.1,lncRNA,0.0,0.0,1.0,0.0,0.0,0.0
AC139530.1,lncRNA,1.5,1.5,1.0,4.0,11.5,10.5
AC139530.3,lncRNA,0.5,0.0,0.0,1.0,2.5,3.5
AC139718.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC139720.1,lncRNA,0.0,0.0,0.5,0.5,16.0,5.5
AC139720.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC139768.1,lncRNA,3.0,1.0,0.0,0.0,0.0,0.0
AC139769.2,lncRNA,1.0,2.0,0.0,2.0,5.0,3.0
AC139792.1,lncRNA,2.0,0.0,0.0,2.0,0.0,0.0
AC139795.2,lncRNA,2.0,0.0,1.0,0.0,2.0,1.0
AC139834.1,lncRNA,6.0,0.0,0.0,2.0,0.0,2.0
AC139887.1,lncRNA,0.0,3.0,3.0,0.0,3.0,9.5
AC139887.2,lncRNA,22.0,11.0,4.0,7.0,29.0,17.5
AC139887.3,lncRNA,1.0,1.0,0.0,0.0,2.0,0.0
AC139887.4,lncRNA,0.0,0.0,1.0,0.0,0.0,2.0
AC139887.5,lncRNA,0.0,0.0,2.0,5.0,4.0,5.0
AC140118.1,lncRNA,0.0,1.0,0.0,0.5,0.0,1.0
AC140118.2,lncRNA,1.0,0.0,3.0,2.0,8.0,6.0
AC140121.1,lncRNA,0.0,1.0,0.0,1.0,5.0,3.0
AC140125.1,lncRNA,0.0,0.0,1.0,0.0,2.0,1.0
AC140125.2,lncRNA,3.0,1.0,1.0,0.0,7.0,3.0
AC140125.3,lncRNA,0.0,0.0,0.0,0.0,3.0,2.0
AC140134.1,lncRNA,4.0,0.0,0.0,1.0,0.0,4.0
AC140479.4,lncRNA,0.0,0.0,1.0,0.0,1.0,1.0
AC140481.1,lncRNA,1.0,4.0,0.0,1.5,4.5,1.0
AC140481.2,lncRNA,0.0,0.5,1.0,2.0,0.0,0.0
AC140481.3,lncRNA,0.0,0.0,0.0,0.0,1.0,0.5
AC140658.1,lncRNA,0.0,0.0,0.0,3.0,0.0,2.0
AC140658.2,lncRNA,0.0,1.0,0.0,0.0,0.0,1.0
AC140725.1,lncRNA,0.0,0.0,0.0,2.0,2.0,2.0
AC140847.1,lncRNA,0.0,0.0,0.0,3.0,5.0,4.0
AC140847.2,lncRNA,0.0,17.0,3.0,1.0,2.0,6.0
AC140912.1,lncRNA,8.0,9.0,2.0,4.0,39.0,43.0
AC141257.1,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC141273.1,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC141424.1,lncRNA,0.0,1.0,0.0,0.0,5.5,12.0
AC141586.3,lncRNA,0.0,0.5,1.5,1.0,5.5,2.0
AC141930.1,lncRNA,0.0,0.0,0.0,1.0,2.0,1.0
AC141930.2,lncRNA,0.0,1.0,0.0,1.0,2.0,1.0
AC142086.1,lncRNA,0.0,2.0,4.0,1.0,0.0,2.0
AC142086.4,lncRNA,0.0,1.0,0.0,1.0,1.0,0.0
AC142116.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC142472.1,lncRNA,8.0,0.0,13.0,3.0,39.0,17.0
AC144450.1,lncRNA,0.0,0.0,1.0,0.0,7.0,6.0
AC144521.1,lncRNA,0.0,2.0,2.0,0.0,7.0,12.0
AC144548.1,lncRNA,0.5,0.5,0.5,1.0,1.0,0.5
AC144568.2,lncRNA,1.0,0.0,0.0,1.0,1.0,4.0
AC144831.1,lncRNA,1.0,1.0,0.0,0.0,5.0,8.0
AC144833.1,lncRNA,0.0,1.0,1.0,4.0,9.0,11.0
AC144836.1,lncRNA,0.0,0.0,1.0,0.0,2.0,3.0
AC145098.1,lncRNA,0.0,0.0,0.5,0.0,2.5,0.0
AC145124.1,lncRNA,0.0,1.0,2.0,0.0,0.0,2.0
AC145141.1,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC145141.2,lncRNA,0.0,2.0,0.0,0.0,0.0,0.0
AC145146.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC145207.1,lncRNA,1.0,1.0,0.0,1.0,4.0,1.0
AC145207.2,lncRNA,4.0,3.0,1.0,2.5,3.5,4.5
AC145207.3,lncRNA,0.5,2.5,1.5,0.5,2.5,2.5
AC145207.5,lncRNA,3.0,6.0,2.0,4.0,2.5,1.5
AC145207.6,lncRNA,0.0,0.0,0.0,0.0,0.5,0.5
AC145207.7,lncRNA,2.0,1.0,0.0,1.0,8.0,8.0
AC145207.8,lncRNA,0.0,0.5,0.0,0.5,0.0,0.5
AC145285.2,lncRNA,0.0,1.0,2.0,1.0,0.0,1.0
AC145285.3,lncRNA,0.0,1.0,0.0,1.0,0.0,3.0
AC145285.6,lncRNA,4.0,10.0,14.0,11.5,22.5,25.5
AC145343.1,lncRNA,0.0,1.0,3.0,0.0,6.0,6.0
AC145350.2,lncRNA,14.0,13.0,25.0,17.0,20.0,31.0
AC145350.4,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC145423.2,lncRNA,1.0,1.0,3.0,2.0,1.0,6.0
AC145543.1,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC145625.1,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC146507.3,lncRNA,0.0,3.0,1.0,2.0,1.0,0.0
AC146944.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC147067.1,lncRNA,0.0,0.0,0.0,1.0,7.0,3.0
AC147067.2,lncRNA,2.0,0.0,1.0,0.0,0.0,0.0
AC147651.1,lncRNA,1.0,0.0,0.0,0.0,2.0,0.0
AC148477.1,lncRNA,1.0,0.0,2.0,1.0,8.0,7.0
AC148477.10,lncRNA,0.0,0.0,1.0,0.0,1.0,4.0
AC148477.2,lncRNA,1.0,0.0,5.0,1.0,6.5,5.0
AC148477.3,lncRNA,0.0,1.0,5.0,2.0,5.0,5.5
AC148477.4,lncRNA,3.5,1.0,1.0,0.0,13.5,5.5
AC156455.1,lncRNA,1.0,0.0,5.0,6.0,14.0,15.0
AC159540.1,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC159540.2,lncRNA,0.0,2.0,0.0,1.0,0.0,7.0
AC174469.1,lncRNA,0.0,1.0,2.0,0.0,1.0,0.0
AC183088.3,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC188616.1,lncRNA,0.0,2.0,3.0,0.0,3.0,6.0
AC188617.1,lncRNA,11.0,17.0,9.0,18.0,153.0,131.0
AC188617.2,lncRNA,2.0,0.0,3.0,0.0,4.0,5.0
AC207130.1,lncRNA,4.0,4.0,8.0,2.0,8.0,9.0
AC209005.1,lncRNA,0.0,0.0,0.0,0.0,3.0,5.0
AC211433.1,lncRNA,0.0,0.0,0.0,1.0,4.0,5.0
AC211433.2,lncRNA,0.0,1.0,0.0,0.0,1.0,2.0
AC211476.2,lncRNA,0.0,1.0,0.0,0.0,9.0,16.0
AC211476.3,lncRNA,0.0,0.0,0.5,1.0,0.0,0.0
AC211476.5,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
AC211476.6,lncRNA,1.0,3.0,1.0,0.0,3.0,2.0
AC211486.2,lncRNA,0.0,3.0,0.0,1.0,1.0,1.0
AC211486.5,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC215522.2,lncRNA,2.0,2.0,2.0,3.0,16.0,4.0
AC217774.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC217774.2,lncRNA,0.0,0.0,0.0,0.0,3.0,1.0
AC226101.1,lncRNA,5.0,0.0,3.0,0.0,6.0,0.0
AC226118.1,lncRNA,4.0,0.0,0.0,0.0,9.0,4.0
AC226119.1,lncRNA,0.0,1.0,0.5,2.0,0.0,0.5
AC226119.3,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC231533.1,lncRNA,0.0,0.0,1.5,0.0,3.5,4.5
AC231759.2,lncRNA,1.0,0.0,0.0,1.0,5.0,4.0
AC231981.1,lncRNA,3.5,4.5,5.5,5.5,21.0,27.0
AC232271.1,lncRNA,0.0,1.0,4.0,4.0,15.0,11.0
AC232271.2,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC232271.3,lncRNA,11.67,8.33,4.33,7.5,23.83,32.83
AC233263.6,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC233280.1,lncRNA,0.0,0.0,1.0,1.0,2.0,4.0
AC233701.1,lncRNA,3.0,7.0,10.0,5.0,75.0,54.0
AC233702.7,lncRNA,0.0,1.0,1.0,1.0,1.0,0.0
AC233728.1,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC233976.1,lncRNA,0.0,2.0,0.0,0.0,1.5,2.5
AC233976.2,lncRNA,0.0,1.0,1.0,0.0,13.0,4.0
AC233992.1,lncRNA,0.0,0.33,0.5,0.5,2.33,0.33
AC233992.3,lncRNA,0.0,0.5,2.0,1.0,2.0,1.0
AC234031.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.5
AC234582.1,lncRNA,0.0,0.67,0.0,0.0,0.5,0.0
AC234644.2,lncRNA,0.0,1.5,1.5,2.5,6.0,6.5
AC234771.1,lncRNA,0.0,0.0,0.0,0.0,0.0,3.0
AC234772.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC234775.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC234775.3,lncRNA,0.0,2.0,0.0,1.0,2.0,8.0
AC234781.1,lncRNA,2.0,0.0,1.0,0.0,5.0,4.0
AC234782.2,lncRNA,2.5,4.5,2.0,2.5,14.67,13.17
AC234917.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC234917.2,lncRNA,0.5,0.0,0.0,0.5,0.0,4.5
AC234917.3,lncRNA,2.0,2.0,2.0,2.0,7.0,2.0
AC236668.1,lncRNA,0.0,2.0,0.0,0.0,1.0,0.0
AC236972.3,lncRNA,1.0,0.0,0.0,0.0,2.0,1.0
AC237221.1,lncRNA,0.5,5.0,7.5,7.0,11.5,17.0
AC239584.1,lncRNA,0.0,0.0,0.0,1.0,2.0,2.0
AC239585.1,lncRNA,3.0,3.0,4.0,0.0,5.5,2.0
AC239585.2,lncRNA,1.0,1.0,0.0,0.0,8.5,11.0
AC239727.1,lncRNA,1.0,0.0,0.0,1.0,0.0,3.0
AC239799.1,lncRNA,0.0,1.0,0.0,0.0,5.0,3.0
AC239799.2,lncRNA,0.0,3.0,0.0,1.0,11.5,15.0
AC239800.2,lncRNA,2.0,0.0,0.0,2.0,10.0,7.0
AC239802.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC239802.2,lncRNA,0.0,0.0,2.0,0.0,0.0,0.0
AC239803.1,lncRNA,0.0,0.5,0.0,0.0,0.0,0.0
AC239809.3,lncRNA,3.0,6.0,6.5,16.0,31.5,27.5
AC239860.3,lncRNA,0.0,3.0,1.0,0.0,5.0,4.0
AC239868.1,lncRNA,1.0,3.0,3.0,1.0,14.0,12.0
AC240565.1,lncRNA,0.0,3.0,0.0,2.0,2.0,1.0
AC241644.1,lncRNA,0.0,0.0,0.0,1.0,2.0,0.0
AC241644.2,lncRNA,0.0,6.0,0.0,7.0,0.0,3.0
AC241644.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC242022.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC242426.2,lncRNA,4.5,1.0,2.0,4.5,5.0,7.0
AC242842.1,lncRNA,1.0,1.0,0.0,0.0,0.0,2.0
AC242988.1,lncRNA,1.0,1.0,0.0,0.0,0.5,2.0
AC242988.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC243547.2,lncRNA,0.0,0.0,0.5,0.0,3.0,5.0
AC243562.3,lncRNA,1.0,0.0,0.0,1.0,0.0,0.0
AC243571.2,lncRNA,1.5,0.0,3.5,3.5,80.0,48.5
AC243585.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC243585.2,lncRNA,0.0,0.0,0.0,0.0,0.5,1.0
AC243772.2,lncRNA,1.0,0.0,1.0,1.0,1.0,1.0
AC243773.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.5
AC243829.1,lncRNA,2.0,0.0,0.0,0.0,3.0,5.0
AC243829.4,lncRNA,0.0,0.5,0.0,6.0,1.0,2.0
AC243829.5,lncRNA,0.0,3.0,0.0,0.0,0.0,2.0
AC243830.1,lncRNA,0.0,2.0,1.0,0.0,11.0,5.0
AC243830.2,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC243830.3,lncRNA,0.0,0.0,0.0,1.0,1.0,2.0
AC243919.2,lncRNA,0.5,0.5,0.0,0.5,0.5,0.0
AC243960.1,lncRNA,1.0,3.0,2.0,4.0,4.0,3.0
AC243960.3,lncRNA,2.0,3.0,0.0,0.0,14.0,8.0
AC243964.3,lncRNA,0.0,0.0,0.0,3.0,10.0,10.0
AC243965.1,lncRNA,0.0,0.5,0.0,0.0,3.0,0.5
AC243965.2,lncRNA,1.0,2.0,2.0,4.5,9.0,4.0
AC243967.2,lncRNA,0.0,0.0,2.0,0.0,6.0,0.0
AC243967.3,lncRNA,0.0,2.0,0.0,7.0,3.0,3.0
AC243972.1,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC244033.2,lncRNA,8.0,9.0,6.5,10.0,91.5,92.0
AC244034.2,lncRNA,0.0,1.0,0.0,1.0,1.0,1.0
AC244035.1,lncRNA,1.0,0.0,1.0,0.0,1.0,0.0
AC244035.2,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC244035.4,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC244090.2,lncRNA,0.0,0.0,0.0,0.0,4.0,1.0
AC244093.3,lncRNA,0.0,0.0,0.0,0.0,2.0,2.0
AC244093.4,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC244093.5,lncRNA,0.0,1.0,0.0,0.0,2.0,5.0
AC244100.2,lncRNA,1.33,2.0,1.0,0.0,6.5,1.67
AC244100.3,lncRNA,0.33,0.0,0.0,0.0,0.0,1.67
AC244100.4,lncRNA,1.0,0.0,1.0,1.0,0.0,2.0
AC244102.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC244102.3,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC244131.2,lncRNA,3.0,0.0,0.0,1.0,3.0,2.0
AC244153.1,lncRNA,0.0,0.0,0.0,1.0,8.0,2.0
AC244205.1,lncRNA,0.5,0.0,0.0,0.0,1.5,1.0
AC244213.1,lncRNA,1.0,2.5,1.0,0.0,7.5,3.0
AC244230.1,lncRNA,0.0,0.0,0.0,0.0,1.17,0.0
AC244230.2,lncRNA,4.0,1.0,0.0,0.0,3.67,0.0
AC244250.1,lncRNA,1.0,0.0,0.0,0.0,1.0,1.0
AC244250.4,lncRNA,0.5,0.0,0.0,0.0,1.5,3.5
AC244394.3,lncRNA,0.0,0.0,1.0,0.0,0.0,0.0
AC244453.1,lncRNA,0.0,0.5,1.0,0.0,0.5,0.5
AC244453.2,lncRNA,1.0,0.0,2.0,0.0,8.5,5.0
AC244453.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC244472.1,lncRNA,0.0,0.0,1.0,2.0,4.0,7.0
AC244502.1,lncRNA,0.0,1.0,3.0,4.0,17.0,20.5
AC244502.3,lncRNA,0.0,3.0,0.0,1.0,2.0,1.5
AC244517.1,lncRNA,0.0,5.0,0.0,0.0,0.0,2.0
AC244517.11,lncRNA,0.0,0.0,0.5,2.0,2.5,1.5
AC244517.12,lncRNA,0.0,0.0,0.0,0.0,1.0,5.0
AC244517.2,lncRNA,3.0,0.0,0.5,2.0,15.0,10.0
AC244517.4,lncRNA,0.0,0.5,1.0,0.0,0.5,0.5
AC244517.5,lncRNA,4.0,5.0,5.0,2.5,54.5,49.5
AC244517.6,lncRNA,0.0,0.5,0.0,0.0,0.0,0.5
AC244517.7,lncRNA,0.0,0.0,0.0,0.5,0.0,0.0
AC244517.8,lncRNA,1.5,1.0,0.5,0.0,0.0,1.0
AC244517.9,lncRNA,1.0,1.0,0.0,1.0,1.0,2.0
AC244636.3,lncRNA,0.0,0.5,2.0,0.0,11.0,7.5
AC245014.1,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC245014.3,lncRNA,7.0,2.5,4.0,2.5,0.5,3.0
AC245033.2,lncRNA,0.0,5.0,1.0,4.0,2.0,5.0
AC245033.4,lncRNA,1.33,2.67,0.33,0.0,0.83,0.0
AC245036.5,lncRNA,0.0,0.5,0.0,0.0,0.5,1.0
AC245041.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC245041.2,lncRNA,4.0,2.0,3.0,2.0,6.0,3.0
AC245052.1,lncRNA,0.0,0.0,1.0,0.0,0.0,2.0
AC245052.4,lncRNA,5.0,3.0,0.0,1.0,12.5,12.0
AC245052.7,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC245056.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC245060.5,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC245060.6,lncRNA,0.0,2.0,1.0,4.0,1.0,4.0
AC245060.7,lncRNA,6.0,4.5,1.0,6.5,8.0,5.0
AC245100.1,lncRNA,1.83,2.83,4.0,5.5,27.83,22.83
AC245123.1,lncRNA,1.0,0.0,1.0,1.0,3.0,5.0
AC245128.1,lncRNA,3.0,0.0,0.0,0.0,3.5,1.5
AC245128.3,lncRNA,0.0,0.0,0.0,3.5,1.0,0.5
AC245140.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC245140.2,lncRNA,1.0,0.5,1.5,2.0,21.0,19.0
AC245140.3,lncRNA,0.0,0.5,0.0,0.0,1.0,2.5
AC245164.1,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC245164.2,lncRNA,0.0,0.0,0.0,0.0,4.0,8.0
AC245177.1,lncRNA,1.0,0.0,2.0,2.0,7.0,1.0
AC245187.1,lncRNA,0.0,0.0,0.0,1.0,1.0,0.0
AC245187.2,lncRNA,0.0,0.0,1.0,0.0,4.0,2.0
AC245297.2,lncRNA,0.0,0.0,1.0,0.0,1.0,1.0
AC245297.3,lncRNA,2.0,5.0,1.0,0.0,5.0,5.0
AC245407.2,lncRNA,0.0,0.0,0.0,2.0,2.0,3.0
AC245427.1,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC245427.2,lncRNA,0.0,0.0,0.0,0.0,7.0,0.0
AC245452.4,lncRNA,1.0,0.0,0.0,0.0,0.0,1.0
AC245519.1,lncRNA,1.0,2.0,0.0,0.0,14.0,25.0
AC245519.2,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC245748.2,lncRNA,0.0,0.0,0.0,0.5,1.0,2.0
AC245884.1,lncRNA,0.0,0.0,2.0,1.0,4.0,4.0
AC245884.10,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC245884.11,lncRNA,0.5,1.0,1.5,0.0,1.5,1.0
AC245884.8,lncRNA,0.0,0.0,1.0,0.0,1.0,3.0
AC245884.9,lncRNA,1.0,0.0,0.0,0.0,6.0,1.0
AC246680.1,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC246817.1,lncRNA,0.0,3.0,0.0,3.0,10.0,10.0
AC246817.2,lncRNA,4.0,3.0,0.0,3.0,6.0,11.0
AC253536.3,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC253536.6,lncRNA,0.0,1.0,1.0,0.0,2.0,0.0
AC253572.1,lncRNA,6.5,2.5,57.0,119.5,6.5,33.0
AC254562.2,lncRNA,0.0,0.0,0.0,0.0,4.0,7.0
AC254562.3,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC254629.1,lncRNA,3.0,1.5,4.5,2.0,45.5,55.5
AC254633.1,lncRNA,1.0,0.0,0.0,1.0,4.0,1.0
ACBD3-AS1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
ACOXL-AS1,lncRNA,0.0,2.0,0.0,0.0,6.0,5.0
ACSL6-AS1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
ACTA2-AS1,lncRNA,0.0,1.0,1.0,0.0,5.0,1.0
ACTN1-AS1,lncRNA,0.0,4.0,0.0,0.0,6.0,2.0
ACVR2B-AS1,lncRNA,0.0,4.0,1.0,1.0,4.0,2.0
AD000090.1,lncRNA,138.0,353.0,278.0,458.0,268.0,362.0
AD000671.3,lncRNA,0.67,2.33,2.0,5.0,4.33,3.83
AD001527.1,lncRNA,1.0,0.0,0.0,2.0,3.0,2.0
ADAMTS19-AS1,lncRNA,1.0,1.0,1.0,4.0,8.0,8.0
ADAMTS9-AS1,lncRNA,5.0,14.0,6.0,12.0,39.0,36.0
ADAMTS9-AS2,lncRNA,9.0,25.0,16.0,8.0,34.0,27.0
ADAMTSL4-AS1,lncRNA,0.5,2.67,6.5,1.5,7.5,4.0
ADAMTSL4-AS2,lncRNA,0.0,0.0,1.0,0.0,3.0,2.0
ADARB2-AS1,lncRNA,0.0,0.0,3.0,0.0,6.0,7.0
ADCY6-DT,lncRNA,0.0,0.0,2.0,0.0,3.0,4.0
ADD3-AS1,lncRNA,3.0,2.5,1.0,10.5,15.0,36.0
ADGRA1-AS1,lncRNA,6.0,5.0,8.0,27.0,43.5,31.0
ADGRD1-AS1,lncRNA,0.0,0.0,1.0,2.0,11.0,10.0
ADGRF5-AS1,lncRNA,0.0,1.0,0.0,0.0,0.0,1.0
ADGRL3-AS1,lncRNA,1.0,0.0,1.0,0.0,2.0,3.0
ADIPOQ-AS1,lncRNA,3.5,7.0,4.0,9.0,27.0,24.0
ADIRF-AS1,lncRNA,7.0,3.5,3.0,12.0,15.5,19.33
ADNP-AS1,lncRNA,0.0,0.0,0.5,2.0,7.0,2.0
ADORA2A-AS1,lncRNA,1.0,2.17,0.5,9.0,8.0,8.5
ADPGK-AS1,lncRNA,4.0,0.5,9.0,10.5,26.5,13.0
AF001548.1,lncRNA,1.0,0.0,1.0,0.5,10.5,3.5
AF001548.2,lncRNA,0.0,0.0,0.0,0.33,0.0,1.0
AF001550.1,lncRNA,1.0,0.0,0.0,2.0,1.5,1.5
AF015262.1,lncRNA,0.0,0.0,0.0,2.0,2.0,0.0
AF015720.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AF038458.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AF038458.3,lncRNA,1.0,0.0,2.0,0.0,1.0,1.0
AF064858.1,lncRNA,2.0,0.0,0.0,1.0,16.0,7.0
AF064860.1,lncRNA,0.0,0.0,3.0,0.0,1.0,1.0
AF064860.2,lncRNA,0.0,0.0,0.0,0.0,0.0,4.0
AF064866.1,lncRNA,1.0,0.0,0.0,0.0,2.0,1.0
AF067845.1,lncRNA,0.0,3.0,4.0,0.0,5.0,10.0
